metric_id,customer_id,period_month,bandwidth_utilization_pct,avg_daily_usage_hours,peak_usage_trend,service_downtime_minutes,support_ticket_count,feature_adoption_score
USE-00671-202606,SME-2024-00671,2026-06,34.5,5.0,Naik,63,4,3
USE-00672-202601,SME-2024-00672,2026-01,31.0,4.6,Naik,34,7,3
USE-00672-202602,SME-2024-00672,2026-02,37.2,6.5,Naik,3,2,3
USE-00672-202603,SME-2024-00672,2026-03,40.4,6.0,Naik,9,3,4
USE-00672-202604,SME-2024-00672,2026-04,42.7,6.5,Naik,39,5,3
USE-00672-202605,SME-2024-00672,2026-05,42.6,6.6,Naik,3,3,4
USE-00672-202606,SME-2024-00672,2026-06,45.9,6.3,Naik,156,3,3
USE-00673-202602,SME-2024-00673,2026-02,39.0,6.2,Naik,86,2,3
USE-00673-202603,SME-2024-00673,2026-03,40.3,6.5,Naik,273,2,5
USE-00673-202604,SME-2024-00673,2026-04,44.0,6.1,Naik,7,0,4
USE-00673-202605,SME-2024-00673,2026-05,44.6,6.3,Naik,43,4,4
USE-00673-202606,SME-2024-00673,2026-06,43.9,7.5,Naik,48,3,4
USE-00674-202606,SME-2024-00674,2026-06,48.0,6.8,Naik,2,3,5
USE-00675-202601,SME-2024-00675,2026-01,47.0,7.1,Naik,13,1,3
USE-00675-202602,SME-2024-00675,2026-02,54.3,7.7,Naik,1,0,3
USE-00675-202603,SME-2024-00675,2026-03,54.5,7.9,Naik,41,2,3
USE-00675-202604,SME-2024-00675,2026-04,56.9,7.9,Naik,9,1,3
USE-00675-202605,SME-2024-00675,2026-05,58.2,8.8,Naik,129,3,4
USE-00675-202606,SME-2024-00675,2026-06,59.7,10.2,Naik,43,1,4
USE-00676-202606,SME-2024-00676,2026-06,54.2,7.7,Naik,27,0,5
USE-00677-202601,SME-2024-00677,2026-01,38.0,5.4,Naik,25,3,4
USE-00677-202602,SME-2024-00677,2026-02,33.6,5.0,Naik,56,4,3
USE-00677-202603,SME-2024-00677,2026-03,42.2,5.7,Naik,58,0,5
USE-00677-202604,SME-2024-00677,2026-04,36.5,5.9,Naik,53,2,6
USE-00677-202605,SME-2024-00677,2026-05,44.6,6.0,Naik,103,1,6
USE-00677-202606,SME-2024-00677,2026-06,44.9,7.3,Naik,46,5,6
USE-00678-202603,SME-2024-00678,2026-03,53.0,8.0,Stabil,51,2,5
USE-00678-202604,SME-2024-00678,2026-04,54.5,7.6,Fluktuatif,11,0,5
USE-00678-202605,SME-2024-00678,2026-05,51.6,7.9,Stabil,17,0,5
USE-00678-202606,SME-2024-00678,2026-06,53.0,8.0,Fluktuatif,79,0,5
USE-00679-202605,SME-2024-00679,2026-05,36.7,5.1,Naik,46,3,4
USE-00679-202606,SME-2024-00679,2026-06,36.1,4.7,Naik,119,4,4
USE-00680-202604,SME-2024-00680,2026-04,53.9,8.2,Naik,95,2,3
USE-00680-202605,SME-2024-00680,2026-05,54.7,8.4,Naik,6,3,3
USE-00680-202606,SME-2024-00680,2026-06,59.8,9.2,Naik,18,0,3
USE-00681-202605,SME-2024-00681,2026-05,35.1,5.1,Fluktuatif,129,1,2
USE-00681-202606,SME-2024-00681,2026-06,33.8,5.4,Stabil,203,2,3
USE-00682-202601,SME-2024-00682,2026-01,50.4,7.5,Naik,11,1,4
USE-00682-202602,SME-2024-00682,2026-02,50.7,8.6,Naik,109,6,4
USE-00682-202603,SME-2024-00682,2026-03,53.3,8.4,Naik,49,1,5
USE-00682-202604,SME-2024-00682,2026-04,59.1,7.9,Naik,12,1,5
USE-00682-202605,SME-2024-00682,2026-05,59.9,8.9,Naik,25,2,5
USE-00682-202606,SME-2024-00682,2026-06,60.3,8.2,Naik,87,4,6
USE-00683-202603,SME-2024-00683,2026-03,45.2,7.3,Naik,65,1,5
USE-00683-202604,SME-2024-00683,2026-04,51.1,8.0,Naik,1,2,5
USE-00683-202605,SME-2024-00683,2026-05,53.8,8.6,Naik,2,3,5
USE-00683-202606,SME-2024-00683,2026-06,57.1,9.2,Naik,16,2,5
USE-00684-202602,SME-2024-00684,2026-02,60.3,8.6,Naik,107,1,3
USE-00684-202603,SME-2024-00684,2026-03,61.1,9.5,Naik,12,3,3
USE-00684-202604,SME-2024-00684,2026-04,61.8,8.8,Naik,96,0,4
USE-00684-202605,SME-2024-00684,2026-05,67.7,9.7,Naik,27,3,4
USE-00684-202606,SME-2024-00684,2026-06,66.7,10.3,Naik,183,2,3
USE-00685-202602,SME-2024-00685,2026-02,50.2,7.3,Naik,79,2,4
USE-00685-202603,SME-2024-00685,2026-03,49.5,7.1,Naik,28,2,4
USE-00685-202604,SME-2024-00685,2026-04,54.9,8.6,Naik,9,1,4
USE-00685-202605,SME-2024-00685,2026-05,56.0,8.3,Naik,8,3,5
USE-00685-202606,SME-2024-00685,2026-06,56.1,8.7,Naik,16,2,5
USE-00686-202601,SME-2024-00686,2026-01,39.7,6.6,Naik,67,5,3
USE-00686-202602,SME-2024-00686,2026-02,42.6,5.5,Naik,159,2,2
USE-00686-202603,SME-2024-00686,2026-03,43.6,6.4,Naik,13,3,4
USE-00686-202604,SME-2024-00686,2026-04,43.5,6.1,Naik,62,2,4
USE-00686-202605,SME-2024-00686,2026-05,48.8,6.9,Naik,7,4,4
USE-00686-202606,SME-2024-00686,2026-06,52.1,6.7,Naik,24,2,4
USE-00687-202606,SME-2024-00687,2026-06,46.7,6.1,Naik,56,4,4
USE-00688-202602,SME-2024-00688,2026-02,44.7,6.5,Naik,1,0,3
USE-00688-202603,SME-2024-00688,2026-03,47.6,7.6,Naik,3,3,3
USE-00688-202604,SME-2024-00688,2026-04,44.8,7.2,Naik,23,1,4
USE-00688-202605,SME-2024-00688,2026-05,43.8,5.6,Naik,19,5,4
USE-00688-202606,SME-2024-00688,2026-06,48.3,7.4,Naik,47,3,4
USE-00689-202605,SME-2024-00689,2026-05,49.6,7.0,Fluktuatif,3,2,2
USE-00689-202606,SME-2024-00689,2026-06,49.4,7.6,Stabil,5,3,4
USE-00690-202603,SME-2024-00690,2026-03,39.3,6.7,Fluktuatif,21,1,3
USE-00690-202604,SME-2024-00690,2026-04,34.1,4.6,Fluktuatif,55,2,3
USE-00690-202605,SME-2024-00690,2026-05,39.3,6.2,Stabil,75,4,3
USE-00690-202606,SME-2024-00690,2026-06,34.6,4.3,Stabil,27,2,4
USE-00691-202601,SME-2024-00691,2026-01,28.2,3.6,Naik,128,2,4
USE-00691-202602,SME-2024-00691,2026-02,27.0,4.7,Naik,27,2,4
USE-00691-202603,SME-2024-00691,2026-03,36.1,4.5,Naik,46,0,4
USE-00691-202604,SME-2024-00691,2026-04,35.3,5.3,Naik,51,4,5
USE-00691-202605,SME-2024-00691,2026-05,34.9,5.3,Naik,10,2,5
USE-00691-202606,SME-2024-00691,2026-06,43.2,5.7,Naik,33,5,6
USE-00692-202601,SME-2024-00692,2026-01,51.0,7.5,Stabil,177,0,4
USE-00692-202602,SME-2024-00692,2026-02,52.9,8.7,Stabil,196,4,5
USE-00692-202603,SME-2024-00692,2026-03,51.8,7.8,Stabil,75,2,4
USE-00692-202604,SME-2024-00692,2026-04,50.2,7.7,Stabil,74,0,4
USE-00692-202605,SME-2024-00692,2026-05,49.8,7.2,Stabil,31,2,5
USE-00692-202606,SME-2024-00692,2026-06,53.4,7.7,Stabil,32,1,5
USE-00693-202603,SME-2024-00693,2026-03,34.0,4.6,Naik,154,3,4
USE-00693-202604,SME-2024-00693,2026-04,34.7,4.6,Naik,14,4,4
USE-00693-202605,SME-2024-00693,2026-05,37.1,5.2,Naik,9,4,4
USE-00693-202606,SME-2024-00693,2026-06,37.4,4.0,Naik,75,5,4
USE-00694-202602,SME-2024-00694,2026-02,58.2,8.2,Naik,25,0,3
USE-00694-202603,SME-2024-00694,2026-03,67.0,10.7,Naik,36,3,4
USE-00694-202604,SME-2024-00694,2026-04,61.1,9.2,Naik,82,1,4
USE-00694-202605,SME-2024-00694,2026-05,71.1,10.1,Naik,8,2,4
USE-00694-202606,SME-2024-00694,2026-06,74.2,10.4,Naik,6,5,5
USE-00695-202604,SME-2024-00695,2026-04,43.9,6.5,Stabil,11,5,2
USE-00695-202605,SME-2024-00695,2026-05,49.6,7.3,Stabil,19,3,4
USE-00695-202606,SME-2024-00695,2026-06,47.8,6.8,Stabil,65,2,4
USE-00696-202601,SME-2024-00696,2026-01,46.8,6.1,Naik,38,3,5
USE-00696-202602,SME-2024-00696,2026-02,50.9,7.9,Naik,85,0,5
USE-00696-202603,SME-2024-00696,2026-03,55.8,7.8,Naik,29,2,6
USE-00696-202604,SME-2024-00696,2026-04,55.6,7.2,Naik,80,2,6
USE-00696-202605,SME-2024-00696,2026-05,53.8,7.1,Naik,8,1,6
USE-00696-202606,SME-2024-00696,2026-06,56.5,8.4,Naik,66,3,6
USE-00697-202603,SME-2024-00697,2026-03,56.4,8.4,Naik,64,4,3
USE-00697-202604,SME-2024-00697,2026-04,54.4,8.0,Naik,102,0,3
USE-00697-202605,SME-2024-00697,2026-05,56.1,8.4,Naik,124,4,4
USE-00697-202606,SME-2024-00697,2026-06,54.9,8.5,Naik,84,2,3
USE-00698-202605,SME-2024-00698,2026-05,51.7,8.1,Naik,3,3,4
USE-00698-202606,SME-2024-00698,2026-06,52.5,8.3,Naik,44,2,4
USE-00699-202604,SME-2024-00699,2026-04,29.6,3.6,Naik,35,4,3
USE-00699-202605,SME-2024-00699,2026-05,29.4,4.9,Naik,47,4,3
USE-00699-202606,SME-2024-00699,2026-06,36.5,5.2,Naik,5,3,4
USE-00700-202606,SME-2024-00700,2026-06,42.8,6.0,Naik,78,4,5
USE-00701-202606,SME-2024-00701,2026-06,49.5,7.4,Naik,10,1,4
USE-00702-202601,SME-2024-00702,2026-01,60.3,9.0,Stabil,28,2,3
USE-00702-202602,SME-2024-00702,2026-02,62.4,9.7,Stabil,124,4,3
USE-00702-202603,SME-2024-00702,2026-03,61.7,9.5,Stabil,9,3,5
USE-00702-202604,SME-2024-00702,2026-04,59.4,8.9,Stabil,11,3,3
USE-00702-202605,SME-2024-00702,2026-05,63.2,9.6,Stabil,0,5,4
USE-00702-202606,SME-2024-00702,2026-06,65.7,9.3,Stabil,56,4,5
USE-00703-202605,SME-2024-00703,2026-05,47.2,7.3,Naik,128,7,3
USE-00703-202606,SME-2024-00703,2026-06,49.4,6.9,Naik,88,1,4
USE-00704-202603,SME-2024-00704,2026-03,45.1,5.3,Fluktuatif,164,4,3
USE-00704-202604,SME-2024-00704,2026-04,46.4,6.3,Stabil,200,1,3
USE-00704-202605,SME-2024-00704,2026-05,45.6,7.5,Stabil,9,1,3
USE-00704-202606,SME-2024-00704,2026-06,44.0,6.4,Fluktuatif,289,5,3
USE-00705-202602,SME-2024-00705,2026-02,47.4,7.0,Fluktuatif,152,2,3
USE-00705-202603,SME-2024-00705,2026-03,50.8,7.1,Stabil,31,0,3
USE-00705-202604,SME-2024-00705,2026-04,50.1,7.0,Stabil,48,3,3
USE-00705-202605,SME-2024-00705,2026-05,54.6,8.3,Stabil,6,2,4
USE-00705-202606,SME-2024-00705,2026-06,52.3,7.2,Stabil,7,1,4
USE-00706-202601,SME-2024-00706,2026-01,36.9,5.5,Stabil,17,1,3
USE-00706-202602,SME-2024-00706,2026-02,39.5,6.7,Fluktuatif,1,1,5
USE-00706-202603,SME-2024-00706,2026-03,40.6,4.8,Stabil,51,0,4
USE-00706-202604,SME-2024-00706,2026-04,38.5,6.2,Stabil,44,2,4
USE-00706-202605,SME-2024-00706,2026-05,40.2,5.8,Fluktuatif,6,1,4
USE-00706-202606,SME-2024-00706,2026-06,38.9,6.9,Fluktuatif,30,3,5
USE-00707-202606,SME-2024-00707,2026-06,63.5,9.3,Naik,64,2,4
USE-00708-202601,SME-2024-00708,2026-01,37.2,5.2,Naik,11,3,4
USE-00708-202602,SME-2024-00708,2026-02,41.2,6.5,Naik,159,3,4
USE-00708-202603,SME-2024-00708,2026-03,41.5,7.3,Naik,80,3,5
USE-00708-202604,SME-2024-00708,2026-04,42.1,6.0,Naik,67,5,5
USE-00708-202605,SME-2024-00708,2026-05,45.6,6.7,Naik,7,0,5
USE-00708-202606,SME-2024-00708,2026-06,47.6,7.5,Naik,66,1,5
USE-00709-202602,SME-2024-00709,2026-02,44.7,6.9,Naik,58,1,3
USE-00709-202603,SME-2024-00709,2026-03,48.2,6.5,Naik,48,5,3
USE-00709-202604,SME-2024-00709,2026-04,48.7,7.5,Naik,13,2,3
USE-00709-202605,SME-2024-00709,2026-05,47.9,7.2,Naik,3,4,3
USE-00709-202606,SME-2024-00709,2026-06,51.9,8.2,Naik,11,3,4
USE-00710-202603,SME-2024-00710,2026-03,36.4,5.9,Naik,79,0,5
USE-00710-202604,SME-2024-00710,2026-04,35.1,5.3,Naik,38,8,5
USE-00710-202605,SME-2024-00710,2026-05,39.1,5.9,Naik,3,2,4
USE-00710-202606,SME-2024-00710,2026-06,42.2,6.6,Naik,137,1,5
USE-00711-202604,SME-2024-00711,2026-04,50.0,8.3,Naik,96,4,1
USE-00711-202605,SME-2024-00711,2026-05,50.6,6.8,Naik,9,3,1
USE-00711-202606,SME-2024-00711,2026-06,52.2,9.3,Naik,48,3,2
USE-00712-202605,SME-2024-00712,2026-05,42.3,6.9,Naik,19,4,4
USE-00712-202606,SME-2024-00712,2026-06,46.8,7.7,Naik,63,4,5
USE-00713-202606,SME-2024-00713,2026-06,49.5,7.6,Naik,25,1,4
USE-00714-202601,SME-2024-00714,2026-01,32.9,5.4,Naik,12,2,5
USE-00714-202602,SME-2024-00714,2026-02,33.3,5.2,Naik,15,1,5
USE-00714-202603,SME-2024-00714,2026-03,32.2,4.4,Naik,2,2,6
USE-00714-202604,SME-2024-00714,2026-04,37.2,5.8,Naik,5,0,6
USE-00714-202605,SME-2024-00714,2026-05,37.6,6.1,Naik,3,4,6
USE-00714-202606,SME-2024-00714,2026-06,41.3,6.1,Naik,88,2,6
USE-00715-202604,SME-2024-00715,2026-04,46.8,7.4,Naik,6,2,3
USE-00715-202605,SME-2024-00715,2026-05,51.2,7.5,Naik,27,3,4
USE-00715-202606,SME-2024-00715,2026-06,52.4,8.0,Naik,66,0,3
USE-00716-202604,SME-2024-00716,2026-04,52.4,7.5,Naik,38,0,3
USE-00716-202605,SME-2024-00716,2026-05,51.3,7.3,Naik,6,2,4
USE-00716-202606,SME-2024-00716,2026-06,54.0,7.2,Naik,175,2,4
USE-00717-202604,SME-2024-00717,2026-04,34.0,5.3,Naik,39,3,3
USE-00717-202605,SME-2024-00717,2026-05,37.0,5.2,Naik,12,3,3
USE-00717-202606,SME-2024-00717,2026-06,34.9,5.7,Naik,10,1,3
USE-00718-202603,SME-2024-00718,2026-03,58.5,8.6,Naik,112,4,4
USE-00718-202604,SME-2024-00718,2026-04,59.8,9.0,Naik,132,2,4
USE-00718-202605,SME-2024-00718,2026-05,62.9,9.8,Naik,4,5,4
USE-00718-202606,SME-2024-00718,2026-06,62.7,9.1,Naik,73,3,5
USE-00719-202601,SME-2024-00719,2026-01,48.4,7.2,Stabil,24,1,3
USE-00719-202602,SME-2024-00719,2026-02,46.8,6.3,Stabil,80,1,3
USE-00719-202603,SME-2024-00719,2026-03,46.3,6.5,Stabil,40,4,3
USE-00719-202604,SME-2024-00719,2026-04,44.0,6.7,Fluktuatif,31,1,4
USE-00719-202605,SME-2024-00719,2026-05,47.2,6.4,Stabil,14,3,4
USE-00719-202606,SME-2024-00719,2026-06,50.7,7.4,Stabil,17,2,4
USE-00720-202605,SME-2024-00720,2026-05,42.2,6.7,Naik,55,4,4
USE-00720-202606,SME-2024-00720,2026-06,46.4,7.3,Naik,55,2,4
USE-00721-202605,SME-2024-00721,2026-05,51.7,7.4,Naik,61,3,3
USE-00721-202606,SME-2024-00721,2026-06,56.0,8.2,Naik,17,3,3
USE-00722-202601,SME-2024-00722,2026-01,50.7,7.7,Naik,0,1,4
USE-00722-202602,SME-2024-00722,2026-02,54.9,8.1,Naik,67,1,5
USE-00722-202603,SME-2024-00722,2026-03,53.9,8.4,Naik,24,3,5
USE-00722-202604,SME-2024-00722,2026-04,52.4,9.1,Naik,26,3,5
USE-00722-202605,SME-2024-00722,2026-05,55.5,7.7,Naik,16,8,6
USE-00722-202606,SME-2024-00722,2026-06,59.8,8.9,Naik,101,0,6
USE-00723-202604,SME-2024-00723,2026-04,46.8,7.0,Naik,1,4,4
USE-00723-202605,SME-2024-00723,2026-05,50.0,7.0,Naik,15,2,4
USE-00723-202606,SME-2024-00723,2026-06,51.6,8.4,Naik,18,1,5
USE-00724-202605,SME-2024-00724,2026-05,62.9,9.2,Stabil,40,2,3
USE-00724-202606,SME-2024-00724,2026-06,61.5,9.3,Stabil,2,2,4
USE-00725-202606,SME-2024-00725,2026-06,41.9,5.1,Naik,48,4,4
USE-00726-202606,SME-2024-00726,2026-06,49.8,7.2,Stabil,37,4,5
USE-00727-202602,SME-2024-00727,2026-02,56.9,8.1,Stabil,42,2,3
USE-00727-202603,SME-2024-00727,2026-03,55.7,8.6,Stabil,109,3,4
USE-00727-202604,SME-2024-00727,2026-04,57.8,8.8,Fluktuatif,131,7,5
USE-00727-202605,SME-2024-00727,2026-05,57.4,8.8,Stabil,12,5,4
USE-00727-202606,SME-2024-00727,2026-06,58.5,7.9,Fluktuatif,20,3,5
USE-00728-202601,SME-2024-00728,2026-01,40.2,5.7,Fluktuatif,54,3,4
USE-00728-202602,SME-2024-00728,2026-02,44.1,7.2,Fluktuatif,1,4,4
USE-00728-202603,SME-2024-00728,2026-03,44.2,6.8,Stabil,9,4,4
USE-00728-202604,SME-2024-00728,2026-04,41.8,6.2,Fluktuatif,38,1,4
USE-00728-202605,SME-2024-00728,2026-05,45.9,7.3,Stabil,7,3,4
USE-00728-202606,SME-2024-00728,2026-06,45.3,7.3,Stabil,68,4,5
USE-00729-202606,SME-2024-00729,2026-06,45.0,6.8,Stabil,4,4,4
USE-00730-202602,SME-2024-00730,2026-02,44.6,7.1,Naik,161,3,3
USE-00730-202603,SME-2024-00730,2026-03,47.7,6.8,Naik,79,2,3
USE-00730-202604,SME-2024-00730,2026-04,47.3,6.4,Naik,53,4,3
USE-00730-202605,SME-2024-00730,2026-05,45.3,6.7,Naik,2,2,5
USE-00730-202606,SME-2024-00730,2026-06,50.3,7.6,Naik,10,4,5
USE-00731-202603,SME-2024-00731,2026-03,53.8,7.8,Naik,27,3,2
USE-00731-202604,SME-2024-00731,2026-04,56.4,9.1,Naik,44,1,4
USE-00731-202605,SME-2024-00731,2026-05,55.0,9.0,Naik,12,2,3
USE-00731-202606,SME-2024-00731,2026-06,56.7,8.7,Naik,15,1,4
USE-00732-202602,SME-2024-00732,2026-02,42.9,6.4,Naik,65,2,4
USE-00732-202603,SME-2024-00732,2026-03,44.0,7.1,Naik,154,3,4
USE-00732-202604,SME-2024-00732,2026-04,45.3,6.8,Naik,34,3,4
USE-00732-202605,SME-2024-00732,2026-05,44.9,6.6,Naik,101,6,4
USE-00732-202606,SME-2024-00732,2026-06,46.8,7.0,Naik,19,2,5
USE-00733-202602,SME-2024-00733,2026-02,42.0,6.3,Naik,13,1,4
USE-00733-202603,SME-2024-00733,2026-03,43.3,6.5,Naik,23,5,3
USE-00733-202604,SME-2024-00733,2026-04,44.3,6.2,Naik,23,3,3
USE-00733-202605,SME-2024-00733,2026-05,48.4,6.9,Naik,60,3,4
USE-00733-202606,SME-2024-00733,2026-06,44.5,7.5,Naik,4,5,5
USE-00734-202604,SME-2024-00734,2026-04,57.0,8.1,Stabil,43,2,2
USE-00734-202605,SME-2024-00734,2026-05,46.0,7.2,Fluktuatif,4,2,2
USE-00734-202606,SME-2024-00734,2026-06,51.5,6.9,Fluktuatif,12,2,3
USE-00735-202601,SME-2024-00735,2026-01,49.4,7.1,Naik,104,1,4
USE-00735-202602,SME-2024-00735,2026-02,42.2,6.2,Naik,38,2,4
USE-00735-202603,SME-2024-00735,2026-03,46.0,6.3,Naik,115,1,4
USE-00735-202604,SME-2024-00735,2026-04,47.0,7.2,Naik,25,2,5
USE-00735-202605,SME-2024-00735,2026-05,44.1,6.9,Naik,2,3,5
USE-00735-202606,SME-2024-00735,2026-06,46.9,7.2,Naik,96,0,5
USE-00736-202605,SME-2024-00736,2026-05,44.1,6.7,Naik,6,3,3
USE-00736-202606,SME-2024-00736,2026-06,42.1,7.1,Naik,18,2,3
USE-00737-202606,SME-2024-00737,2026-06,43.9,6.8,Stabil,28,0,4
USE-00738-202601,SME-2024-00738,2026-01,35.6,6.0,Stabil,0,1,3
USE-00738-202602,SME-2024-00738,2026-02,40.1,6.2,Fluktuatif,38,3,2
USE-00738-202603,SME-2024-00738,2026-03,39.3,6.0,Fluktuatif,13,2,3
USE-00738-202604,SME-2024-00738,2026-04,39.9,6.3,Stabil,55,2,3
USE-00738-202605,SME-2024-00738,2026-05,43.9,6.2,Stabil,58,2,4
USE-00738-202606,SME-2024-00738,2026-06,40.0,5.8,Fluktuatif,0,1,5
USE-00739-202605,SME-2024-00739,2026-05,44.1,6.5,Naik,5,2,3
USE-00739-202606,SME-2024-00739,2026-06,43.4,6.5,Naik,0,1,3
USE-00740-202604,SME-2024-00740,2026-04,42.3,7.3,Stabil,124,6,3
USE-00740-202605,SME-2024-00740,2026-05,37.9,5.5,Stabil,10,4,3
USE-00740-202606,SME-2024-00740,2026-06,39.5,5.9,Stabil,95,7,4
USE-00741-202603,SME-2024-00741,2026-03,58.5,9.2,Naik,80,0,4
USE-00741-202604,SME-2024-00741,2026-04,59.1,8.6,Naik,75,3,4
USE-00741-202605,SME-2024-00741,2026-05,61.9,8.9,Naik,109,3,5
USE-00741-202606,SME-2024-00741,2026-06,61.3,8.5,Naik,6,1,5
USE-00742-202605,SME-2024-00742,2026-05,31.8,5.0,Stabil,104,1,3
USE-00742-202606,SME-2024-00742,2026-06,36.1,4.1,Fluktuatif,34,4,2
USE-00743-202606,SME-2024-00743,2026-06,59.0,8.5,Stabil,10,2,5
USE-00744-202606,SME-2024-00744,2026-06,47.2,7.8,Naik,85,2,4
USE-00745-202601,SME-2024-00745,2026-01,45.4,6.0,Naik,45,1,5
USE-00745-202602,SME-2024-00745,2026-02,52.2,8.1,Naik,0,2,5
USE-00745-202603,SME-2024-00745,2026-03,49.6,8.1,Naik,5,4,5
USE-00745-202604,SME-2024-00745,2026-04,48.3,6.9,Naik,192,3,4
USE-00745-202605,SME-2024-00745,2026-05,51.8,7.2,Naik,34,2,5
USE-00745-202606,SME-2024-00745,2026-06,52.0,8.0,Naik,57,6,5
USE-00746-202603,SME-2024-00746,2026-03,45.8,6.5,Fluktuatif,42,2,4
USE-00746-202604,SME-2024-00746,2026-04,45.6,6.8,Stabil,34,2,4
USE-00746-202605,SME-2024-00746,2026-05,44.5,6.4,Stabil,49,2,5
USE-00746-202606,SME-2024-00746,2026-06,41.9,6.5,Stabil,65,5,6
USE-00747-202604,SME-2024-00747,2026-04,46.7,6.6,Naik,37,1,4
USE-00747-202605,SME-2024-00747,2026-05,47.9,6.7,Naik,8,3,5
USE-00747-202606,SME-2024-00747,2026-06,49.6,7.0,Naik,3,3,4
USE-00748-202602,SME-2024-00748,2026-02,30.6,4.6,Stabil,20,2,3
USE-00748-202603,SME-2024-00748,2026-03,28.0,4.3,Stabil,99,2,4
USE-00748-202604,SME-2024-00748,2026-04,29.7,4.1,Fluktuatif,3,3,4
USE-00748-202605,SME-2024-00748,2026-05,29.0,5.1,Fluktuatif,32,2,3
USE-00748-202606,SME-2024-00748,2026-06,29.3,4.2,Stabil,107,2,4
USE-00749-202601,SME-2024-00749,2026-01,54.9,8.0,Stabil,101,2,4
USE-00749-202602,SME-2024-00749,2026-02,53.6,7.4,Stabil,40,3,5
USE-00749-202603,SME-2024-00749,2026-03,52.3,7.0,Fluktuatif,62,2,4
USE-00749-202604,SME-2024-00749,2026-04,55.4,8.6,Stabil,1,1,6
USE-00749-202605,SME-2024-00749,2026-05,51.6,7.3,Stabil,20,3,5
USE-00749-202606,SME-2024-00749,2026-06,56.7,8.7,Stabil,5,6,5
USE-00750-202602,SME-2024-00750,2026-02,37.3,6.2,Stabil,6,1,3
USE-00750-202603,SME-2024-00750,2026-03,42.8,6.4,Stabil,17,1,3
USE-00750-202604,SME-2024-00750,2026-04,44.1,7.4,Stabil,1,0,3
USE-00750-202605,SME-2024-00750,2026-05,42.6,6.0,Fluktuatif,18,2,3
USE-00750-202606,SME-2024-00750,2026-06,41.3,6.4,Stabil,63,2,4
USE-00751-202603,SME-2024-00751,2026-03,39.1,5.7,Naik,0,4,4
USE-00751-202604,SME-2024-00751,2026-04,44.5,6.7,Naik,80,3,3
USE-00751-202605,SME-2024-00751,2026-05,43.0,7.2,Naik,30,5,4
USE-00751-202606,SME-2024-00751,2026-06,47.0,8.0,Naik,2,6,4
USE-00752-202604,SME-2024-00752,2026-04,35.5,5.9,Naik,58,4,3
USE-00752-202605,SME-2024-00752,2026-05,40.9,5.9,Naik,24,3,4
USE-00752-202606,SME-2024-00752,2026-06,40.9,6.3,Naik,31,0,4
USE-00753-202604,SME-2024-00753,2026-04,58.4,8.2,Naik,34,4,3
USE-00753-202605,SME-2024-00753,2026-05,58.1,8.1,Naik,37,4,4
USE-00753-202606,SME-2024-00753,2026-06,60.8,10.2,Naik,174,5,4
USE-00754-202604,SME-2024-00754,2026-04,41.5,5.7,Naik,49,2,2
USE-00754-202605,SME-2024-00754,2026-05,44.8,5.9,Naik,56,1,3
USE-00754-202606,SME-2024-00754,2026-06,42.2,6.7,Naik,10,1,3
USE-00755-202603,SME-2024-00755,2026-03,41.7,6.0,Naik,25,2,3
USE-00755-202604,SME-2024-00755,2026-04,44.9,7.5,Naik,21,4,4
USE-00755-202605,SME-2024-00755,2026-05,47.4,6.7,Naik,19,4,4
USE-00755-202606,SME-2024-00755,2026-06,47.9,6.8,Naik,65,4,5
USE-00756-202604,SME-2024-00756,2026-04,57.5,9.0,Naik,39,1,3
USE-00756-202605,SME-2024-00756,2026-05,57.1,8.6,Naik,25,5,3
USE-00756-202606,SME-2024-00756,2026-06,55.3,7.6,Naik,41,2,4
USE-00757-202601,SME-2024-00757,2026-01,47.8,7.1,Naik,13,5,4
USE-00757-202602,SME-2024-00757,2026-02,51.3,7.9,Naik,22,2,3
USE-00757-202603,SME-2024-00757,2026-03,51.3,7.6,Naik,41,2,4
USE-00757-202604,SME-2024-00757,2026-04,53.6,8.0,Naik,79,3,5
USE-00757-202605,SME-2024-00757,2026-05,52.2,7.4,Naik,6,5,5
USE-00757-202606,SME-2024-00757,2026-06,55.3,8.9,Naik,59,3,5
USE-00758-202603,SME-2024-00758,2026-03,32.2,4.5,Naik,19,1,5
USE-00758-202604,SME-2024-00758,2026-04,37.9,5.6,Naik,26,2,4
USE-00758-202605,SME-2024-00758,2026-05,37.3,6.5,Naik,5,1,4
USE-00758-202606,SME-2024-00758,2026-06,35.1,5.4,Naik,5,2,5
USE-00759-202602,SME-2024-00759,2026-02,50.0,7.4,Stabil,137,2,4
USE-00759-202603,SME-2024-00759,2026-03,48.9,7.3,Fluktuatif,102,2,3
USE-00759-202604,SME-2024-00759,2026-04,53.6,8.4,Stabil,100,4,3
USE-00759-202605,SME-2024-00759,2026-05,50.7,7.1,Stabil,47,3,4
USE-00759-202606,SME-2024-00759,2026-06,55.7,9.1,Stabil,35,3,4
USE-00760-202601,SME-2024-00760,2026-01,40.0,5.5,Naik,194,3,3
USE-00760-202602,SME-2024-00760,2026-02,41.0,6.2,Naik,51,0,4
USE-00760-202603,SME-2024-00760,2026-03,46.3,7.7,Naik,1,4,4
USE-00760-202604,SME-2024-00760,2026-04,44.5,6.8,Naik,53,3,4
USE-00760-202605,SME-2024-00760,2026-05,48.3,7.0,Naik,31,2,5
