payment_id,customer_id,invoice_period,invoice_amount,payment_date,due_date,days_overdue,payment_method,partial_payment_flag
PAY-00961-202511,SME-2024-00961,2025-11,4790677,2025-11-21,2025-11-15,6,Bank Transfer,True
PAY-00961-202512,SME-2024-00961,2025-12,4638563,2025-12-24,2025-12-15,9,Virtual Account,True
PAY-00961-202601,SME-2024-00961,2026-01,4772488,2026-01-23,2026-01-15,8,Bank Transfer,False
PAY-00961-202602,SME-2024-00961,2026-02,4663541,2026-02-28,2026-02-15,13,Bank Transfer,True
PAY-00961-202603,SME-2024-00961,2026-03,4738554,2026-03-24,2026-03-15,9,Bank Transfer,False
PAY-00961-202604,SME-2024-00961,2026-04,4831050,2026-05-02,2026-04-15,17,Bank Transfer,True
PAY-00961-202605,SME-2024-00961,2026-05,4822529,2026-05-29,2026-05-15,14,Virtual Account,True
PAY-00961-202606,SME-2024-00961,2026-06,4629471,2026-07-08,2026-06-15,23,Virtual Account,True
PAY-00962-202507,SME-2024-00962,2025-07,2204835,2025-07-21,2025-07-15,6,Cash,True
PAY-00962-202508,SME-2024-00962,2025-08,2130828,2025-08-23,2025-08-15,8,Virtual Account,False
PAY-00962-202509,SME-2024-00962,2025-09,2196505,2025-09-21,2025-09-15,6,Cash,False
PAY-00962-202510,SME-2024-00962,2025-10,2210194,2025-10-24,2025-10-15,9,Auto-debit,False
PAY-00962-202511,SME-2024-00962,2025-11,2117761,2025-11-26,2025-11-15,11,Cash,True
PAY-00962-202512,SME-2024-00962,2025-12,2138431,2025-12-27,2025-12-15,12,Virtual Account,False
PAY-00962-202601,SME-2024-00962,2026-01,2129043,2026-01-30,2026-01-15,15,Virtual Account,False
PAY-00962-202602,SME-2024-00962,2026-02,2138487,2026-02-26,2026-02-15,11,Bank Transfer,True
PAY-00962-202603,SME-2024-00962,2026-03,2130314,2026-03-30,2026-03-15,15,Bank Transfer,True
PAY-00962-202604,SME-2024-00962,2026-04,2123087,2026-04-23,2026-04-15,8,Virtual Account,True
PAY-00962-202605,SME-2024-00962,2026-05,2192076,2026-06-02,2026-05-15,18,Auto-debit,True
PAY-00962-202606,SME-2024-00962,2026-06,2194795,2026-07-04,2026-06-15,19,Virtual Account,True
PAY-00963-202507,SME-2024-00963,2025-07,2543285,2025-07-19,2025-07-15,4,Cash,True
PAY-00963-202508,SME-2024-00963,2025-08,2445964,2025-08-23,2025-08-15,8,Bank Transfer,False
PAY-00963-202509,SME-2024-00963,2025-09,2507651,2025-09-23,2025-09-15,8,Virtual Account,False
PAY-00963-202510,SME-2024-00963,2025-10,2465871,2025-10-25,2025-10-15,10,Auto-debit,False
PAY-00963-202511,SME-2024-00963,2025-11,2490239,2025-11-30,2025-11-15,15,Auto-debit,False
PAY-00963-202512,SME-2024-00963,2025-12,6154558,2025-12-21,2025-12-15,6,Auto-debit,True
PAY-00963-202601,SME-2024-00963,2026-01,6101319,2026-01-25,2026-01-15,10,Virtual Account,False
PAY-00963-202602,SME-2024-00963,2026-02,5809727,2026-03-05,2026-02-15,18,Virtual Account,True
PAY-00963-202603,SME-2024-00963,2026-03,6152398,2026-03-28,2026-03-15,13,Auto-debit,True
PAY-00963-202604,SME-2024-00963,2026-04,5878030,2026-05-08,2026-04-15,23,Auto-debit,True
PAY-00963-202605,SME-2024-00963,2026-05,5831850,2026-06-04,2026-05-15,20,Bank Transfer,True
PAY-00963-202606,SME-2024-00963,2026-06,6055691,2026-06-29,2026-06-15,14,Auto-debit,True
PAY-00964-202511,SME-2024-00964,2025-11,1837617,2025-11-26,2025-11-15,11,Auto-debit,True
PAY-00964-202512,SME-2024-00964,2025-12,1804093,2025-12-22,2025-12-15,7,Auto-debit,True
PAY-00964-202601,SME-2024-00964,2026-01,1828245,2026-02-01,2026-01-15,17,Cash,False
PAY-00964-202602,SME-2024-00964,2026-02,1799380,2026-03-01,2026-02-15,14,Cash,True
PAY-00964-202603,SME-2024-00964,2026-03,1814874,2026-04-02,2026-03-15,18,Virtual Account,False
PAY-00964-202604,SME-2024-00964,2026-04,1802149,2026-05-05,2026-04-15,20,Bank Transfer,False
PAY-00964-202605,SME-2024-00964,2026-05,1783723,2026-05-27,2026-05-15,12,Bank Transfer,True
PAY-00964-202606,SME-2024-00964,2026-06,1804106,2026-06-30,2026-06-15,15,Virtual Account,True
PAY-00965-202507,SME-2024-00965,2025-07,4356395,2025-07-20,2025-07-15,5,Auto-debit,False
PAY-00965-202508,SME-2024-00965,2025-08,4145710,2025-08-21,2025-08-15,6,Bank Transfer,False
PAY-00965-202509,SME-2024-00965,2025-09,6217708,2025-09-23,2025-09-15,8,Cash,False
PAY-00965-202510,SME-2024-00965,2025-10,6243618,2025-10-25,2025-10-15,10,Bank Transfer,True
PAY-00965-202511,SME-2024-00965,2025-11,6431198,2025-11-22,2025-11-15,7,Bank Transfer,False
PAY-00965-202512,SME-2024-00965,2025-12,6435903,2025-12-24,2025-12-15,9,Virtual Account,True
PAY-00965-202601,SME-2024-00965,2026-01,6286808,2026-01-30,2026-01-15,15,Bank Transfer,False
PAY-00965-202602,SME-2024-00965,2026-02,6399373,2026-03-04,2026-02-15,17,Bank Transfer,False
PAY-00965-202603,SME-2024-00965,2026-03,6338928,2026-03-22,2026-03-15,7,Auto-debit,True
PAY-00965-202604,SME-2024-00965,2026-04,6323061,2026-05-04,2026-04-15,19,Auto-debit,False
PAY-00965-202605,SME-2024-00965,2026-05,6256461,2026-06-01,2026-05-15,17,Virtual Account,True
PAY-00965-202606,SME-2024-00965,2026-06,6268162,2026-07-03,2026-06-15,18,Auto-debit,False
PAY-00966-202507,SME-2024-00966,2025-07,4378011,2025-07-20,2025-07-15,5,Virtual Account,False
PAY-00966-202508,SME-2024-00966,2025-08,4561678,2025-08-19,2025-08-15,4,Bank Transfer,False
PAY-00966-202509,SME-2024-00966,2025-09,4471558,2025-09-21,2025-09-15,6,Virtual Account,False
PAY-00966-202510,SME-2024-00966,2025-10,4496083,2025-10-26,2025-10-15,11,Virtual Account,True
PAY-00966-202511,SME-2024-00966,2025-11,4397794,2025-11-28,2025-11-15,13,Virtual Account,False
PAY-00966-202512,SME-2024-00966,2025-12,4603906,2025-12-30,2025-12-15,15,Virtual Account,False
PAY-00966-202601,SME-2024-00966,2026-01,4496123,2026-01-25,2026-01-15,10,Auto-debit,False
PAY-00966-202602,SME-2024-00966,2026-02,4595306,2026-02-24,2026-02-15,9,Virtual Account,True
PAY-00966-202603,SME-2024-00966,2026-03,4408866,2026-04-02,2026-03-15,18,Bank Transfer,True
PAY-00966-202604,SME-2024-00966,2026-04,4460969,2026-04-28,2026-04-15,13,Cash,False
PAY-00966-202605,SME-2024-00966,2026-05,4541062,2026-06-08,2026-05-15,24,Auto-debit,True
PAY-00966-202606,SME-2024-00966,2026-06,4367749,2026-07-03,2026-06-15,18,Bank Transfer,True
PAY-00967-202507,SME-2024-00967,2025-07,3011475,2025-07-18,2025-07-15,3,Bank Transfer,False
PAY-00967-202508,SME-2024-00967,2025-08,3113245,2025-08-16,2025-08-15,1,Virtual Account,False
PAY-00967-202509,SME-2024-00967,2025-09,3180769,2025-09-21,2025-09-15,6,Bank Transfer,False
PAY-00967-202510,SME-2024-00967,2025-10,3120704,2025-10-30,2025-10-15,15,Auto-debit,True
PAY-00967-202511,SME-2024-00967,2025-11,3156723,2025-11-24,2025-11-15,9,Bank Transfer,True
PAY-00967-202512,SME-2024-00967,2025-12,3031648,2025-12-23,2025-12-15,8,Bank Transfer,False
PAY-00967-202601,SME-2024-00967,2026-01,3120724,2026-01-21,2026-01-15,6,Bank Transfer,False
PAY-00967-202602,SME-2024-00967,2026-02,3077867,2026-02-28,2026-02-15,13,Virtual Account,False
PAY-00967-202603,SME-2024-00967,2026-03,3142160,2026-04-01,2026-03-15,17,Virtual Account,True
PAY-00967-202604,SME-2024-00967,2026-04,3013262,2026-05-08,2026-04-15,23,Bank Transfer,False
PAY-00967-202605,SME-2024-00967,2026-05,3035418,2026-05-28,2026-05-15,13,Bank Transfer,True
PAY-00967-202606,SME-2024-00967,2026-06,3121734,2026-07-02,2026-06-15,17,Bank Transfer,True
PAY-00968-202606,SME-2024-00968,2026-06,2229910,2026-07-04,2026-06-15,19,Bank Transfer,True
PAY-00969-202509,SME-2024-00969,2025-09,1661327,2025-09-22,2025-09-15,7,Auto-debit,False
PAY-00969-202510,SME-2024-00969,2025-10,1657673,2025-10-21,2025-10-15,6,Virtual Account,True
PAY-00969-202511,SME-2024-00969,2025-11,1695799,2025-11-29,2025-11-15,14,Auto-debit,False
PAY-00969-202512,SME-2024-00969,2025-12,1637411,2025-12-30,2025-12-15,15,Bank Transfer,False
PAY-00969-202601,SME-2024-00969,2026-01,1666709,2026-01-30,2026-01-15,15,Virtual Account,False
PAY-00969-202602,SME-2024-00969,2026-02,1697801,2026-02-23,2026-02-15,8,Virtual Account,True
PAY-00969-202603,SME-2024-00969,2026-03,1680947,2026-03-27,2026-03-15,12,Cash,True
PAY-00969-202604,SME-2024-00969,2026-04,1707145,2026-05-09,2026-04-15,24,Bank Transfer,True
PAY-00969-202605,SME-2024-00969,2026-05,1633968,2026-05-26,2026-05-15,11,Virtual Account,True
PAY-00969-202606,SME-2024-00969,2026-06,1638495,2026-07-01,2026-06-15,16,Virtual Account,True
PAY-00970-202507,SME-2024-00970,2025-07,7785068,2025-07-18,2025-07-15,3,Virtual Account,False
PAY-00970-202508,SME-2024-00970,2025-08,7730331,2025-08-20,2025-08-15,5,Virtual Account,True
PAY-00970-202509,SME-2024-00970,2025-09,7406099,2025-09-29,2025-09-15,14,Virtual Account,False
PAY-00970-202510,SME-2024-00970,2025-10,7546398,2025-10-22,2025-10-15,7,Virtual Account,False
PAY-00970-202511,SME-2024-00970,2025-11,7629299,2025-11-26,2025-11-15,11,Virtual Account,True
PAY-00970-202512,SME-2024-00970,2025-12,7792355,2025-12-24,2025-12-15,9,Auto-debit,False
PAY-00970-202601,SME-2024-00970,2026-01,7691510,2026-02-03,2026-01-15,19,Auto-debit,False
PAY-00970-202602,SME-2024-00970,2026-02,7610541,2026-02-28,2026-02-15,13,Bank Transfer,True
PAY-00970-202603,SME-2024-00970,2026-03,7744802,2026-04-01,2026-03-15,17,Auto-debit,True
PAY-00970-202604,SME-2024-00970,2026-04,7500987,2026-04-27,2026-04-15,12,Virtual Account,False
PAY-00970-202605,SME-2024-00970,2026-05,7402789,2026-06-03,2026-05-15,19,Virtual Account,True
PAY-00970-202606,SME-2024-00970,2026-06,7802212,2026-07-07,2026-06-15,22,Virtual Account,True
PAY-00971-202507,SME-2024-00971,2025-07,3685109,2025-07-16,2025-07-15,1,Cash,True
PAY-00971-202508,SME-2024-00971,2025-08,3530597,2025-08-17,2025-08-15,2,Virtual Account,False
PAY-00971-202509,SME-2024-00971,2025-09,3512456,2025-09-21,2025-09-15,6,Virtual Account,False
PAY-00971-202510,SME-2024-00971,2025-10,3702799,2025-10-22,2025-10-15,7,Auto-debit,True
PAY-00971-202511,SME-2024-00971,2025-11,3604365,2025-11-24,2025-11-15,9,Virtual Account,False
PAY-00971-202512,SME-2024-00971,2025-12,3645445,2025-12-28,2025-12-15,13,Auto-debit,False
PAY-00971-202601,SME-2024-00971,2026-01,3577151,2026-01-27,2026-01-15,12,Virtual Account,False
PAY-00971-202602,SME-2024-00971,2026-02,3604454,2026-02-28,2026-02-15,13,Cash,True
PAY-00971-202603,SME-2024-00971,2026-03,3682125,2026-03-27,2026-03-15,12,Virtual Account,False
PAY-00971-202604,SME-2024-00971,2026-04,3646460,2026-04-29,2026-04-15,14,Virtual Account,True
PAY-00971-202605,SME-2024-00971,2026-05,3527597,2026-06-05,2026-05-15,21,Virtual Account,True
PAY-00971-202606,SME-2024-00971,2026-06,3626754,2026-07-05,2026-06-15,20,Auto-debit,True
PAY-00972-202603,SME-2024-00972,2026-03,1096619,2026-03-30,2026-03-15,15,Auto-debit,True
PAY-00972-202604,SME-2024-00972,2026-04,1047177,2026-04-28,2026-04-15,13,Cash,True
PAY-00972-202605,SME-2024-00972,2026-05,1034511,2026-06-04,2026-05-15,20,Virtual Account,False
PAY-00972-202606,SME-2024-00972,2026-06,1075246,2026-07-05,2026-06-15,20,Virtual Account,True
PAY-00973-202602,SME-2024-00973,2026-02,2541819,2026-03-03,2026-02-15,16,Virtual Account,True
PAY-00973-202603,SME-2024-00973,2026-03,2421465,2026-03-22,2026-03-15,7,Bank Transfer,True
PAY-00973-202604,SME-2024-00973,2026-04,2468383,2026-05-04,2026-04-15,19,Virtual Account,True
PAY-00973-202605,SME-2024-00973,2026-05,2424733,2026-06-06,2026-05-15,22,Virtual Account,True
PAY-00973-202606,SME-2024-00973,2026-06,2416602,2026-07-05,2026-06-15,20,Bank Transfer,False
PAY-00974-202507,SME-2024-00974,2025-07,8544292,2025-07-20,2025-07-15,5,Cash,False
PAY-00974-202508,SME-2024-00974,2025-08,8876477,2025-08-21,2025-08-15,6,Bank Transfer,False
PAY-00974-202509,SME-2024-00974,2025-09,8857241,2025-09-30,2025-09-15,15,Cash,True
PAY-00974-202510,SME-2024-00974,2025-10,8857768,2025-10-30,2025-10-15,15,Virtual Account,False
PAY-00974-202511,SME-2024-00974,2025-11,8981441,2025-11-27,2025-11-15,12,Cash,True
PAY-00974-202512,SME-2024-00974,2025-12,8997178,2025-12-28,2025-12-15,13,Auto-debit,False
PAY-00974-202601,SME-2024-00974,2026-01,8505311,2026-01-28,2026-01-15,13,Virtual Account,True
PAY-00974-202602,SME-2024-00974,2026-02,8829378,2026-03-01,2026-02-15,14,Auto-debit,False
PAY-00974-202603,SME-2024-00974,2026-03,8512276,2026-03-28,2026-03-15,13,Auto-debit,True
PAY-00974-202604,SME-2024-00974,2026-04,8736612,2026-05-05,2026-04-15,20,Auto-debit,False
PAY-00974-202605,SME-2024-00974,2026-05,8747151,2026-05-31,2026-05-15,16,Virtual Account,True
PAY-00974-202606,SME-2024-00974,2026-06,10499073,2026-07-03,2026-06-15,18,Virtual Account,True
PAY-00975-202507,SME-2024-00975,2025-07,1885053,2025-07-21,2025-07-15,6,Virtual Account,True
PAY-00975-202508,SME-2024-00975,2025-08,1932321,2025-08-18,2025-08-15,3,Virtual Account,True
PAY-00975-202509,SME-2024-00975,2025-09,1901353,2025-09-30,2025-09-15,15,Cash,True
PAY-00975-202510,SME-2024-00975,2025-10,1906062,2025-10-24,2025-10-15,9,Bank Transfer,False
PAY-00975-202511,SME-2024-00975,2025-11,5463807,2025-11-28,2025-11-15,13,Bank Transfer,False
PAY-00975-202512,SME-2024-00975,2025-12,5566827,2025-12-24,2025-12-15,9,Bank Transfer,False
PAY-00975-202601,SME-2024-00975,2026-01,5418804,2026-02-03,2026-01-15,19,Bank Transfer,True
PAY-00975-202602,SME-2024-00975,2026-02,5461308,2026-03-09,2026-02-15,22,Bank Transfer,False
PAY-00975-202603,SME-2024-00975,2026-03,5378210,2026-04-07,2026-03-15,23,Virtual Account,False
PAY-00975-202604,SME-2024-00975,2026-04,5384798,2026-05-05,2026-04-15,20,Bank Transfer,True
PAY-00975-202605,SME-2024-00975,2026-05,5421287,2026-06-01,2026-05-15,17,Bank Transfer,True
PAY-00975-202606,SME-2024-00975,2026-06,5304506,2026-07-04,2026-06-15,19,Auto-debit,True
PAY-00976-202507,SME-2024-00976,2025-07,1510448,2025-07-19,2025-07-15,4,Auto-debit,False
PAY-00976-202508,SME-2024-00976,2025-08,1533826,2025-08-20,2025-08-15,5,Virtual Account,False
PAY-00976-202509,SME-2024-00976,2025-09,1528034,2025-09-27,2025-09-15,12,Auto-debit,False
PAY-00976-202510,SME-2024-00976,2025-10,1490926,2025-10-24,2025-10-15,9,Virtual Account,True
PAY-00976-202511,SME-2024-00976,2025-11,1497158,2025-11-22,2025-11-15,7,Virtual Account,True
PAY-00976-202512,SME-2024-00976,2025-12,1522352,2025-12-26,2025-12-15,11,Bank Transfer,False
PAY-00976-202601,SME-2024-00976,2026-01,1491690,2026-01-27,2026-01-15,12,Auto-debit,False
PAY-00976-202602,SME-2024-00976,2026-02,1527865,2026-03-03,2026-02-15,16,Bank Transfer,True
PAY-00976-202603,SME-2024-00976,2026-03,1528648,2026-03-31,2026-03-15,16,Auto-debit,False
PAY-00976-202604,SME-2024-00976,2026-04,1516245,2026-05-05,2026-04-15,20,Virtual Account,True
PAY-00976-202605,SME-2024-00976,2026-05,3634133,2026-06-07,2026-05-15,23,Bank Transfer,False
PAY-00976-202606,SME-2024-00976,2026-06,3539985,2026-07-09,2026-06-15,24,Virtual Account,True
PAY-00977-202507,SME-2024-00977,2025-07,994818,2025-07-18,2025-07-15,3,Bank Transfer,False
PAY-00977-202508,SME-2024-00977,2025-08,955254,2025-08-21,2025-08-15,6,Virtual Account,False
PAY-00977-202509,SME-2024-00977,2025-09,993852,2025-09-25,2025-09-15,10,Bank Transfer,False
PAY-00977-202510,SME-2024-00977,2025-10,977226,2025-10-22,2025-10-15,7,Bank Transfer,True
PAY-00977-202511,SME-2024-00977,2025-11,963291,2025-11-25,2025-11-15,10,Bank Transfer,False
PAY-00977-202512,SME-2024-00977,2025-12,989042,2025-12-27,2025-12-15,12,Virtual Account,False
PAY-00977-202601,SME-2024-00977,2026-01,989039,2026-01-31,2026-01-15,16,Virtual Account,True
PAY-00977-202602,SME-2024-00977,2026-02,985084,2026-03-01,2026-02-15,14,Auto-debit,True
PAY-00977-202603,SME-2024-00977,2026-03,966033,2026-04-03,2026-03-15,19,Virtual Account,True
PAY-00977-202604,SME-2024-00977,2026-04,969763,2026-05-01,2026-04-15,16,Auto-debit,False
PAY-00977-202605,SME-2024-00977,2026-05,951170,2026-06-10,2026-05-15,26,Virtual Account,True
PAY-00977-202606,SME-2024-00977,2026-06,981207,2026-07-02,2026-06-15,17,Virtual Account,True
PAY-00978-202605,SME-2024-00978,2026-05,516917,2026-06-06,2026-05-15,22,Virtual Account,True
PAY-00978-202606,SME-2024-00978,2026-06,517208,2026-06-28,2026-06-15,13,Cash,True
PAY-00979-202507,SME-2024-00979,2025-07,1263875,2025-07-23,2025-07-15,8,Auto-debit,False
PAY-00979-202508,SME-2024-00979,2025-08,1274187,2025-08-24,2025-08-15,9,Bank Transfer,False
PAY-00979-202509,SME-2024-00979,2025-09,1241844,2025-09-20,2025-09-15,5,Virtual Account,False
PAY-00979-202510,SME-2024-00979,2025-10,1234646,2025-10-23,2025-10-15,8,Bank Transfer,False
PAY-00979-202511,SME-2024-00979,2025-11,1293516,2025-11-28,2025-11-15,13,Virtual Account,False
PAY-00979-202512,SME-2024-00979,2025-12,1227371,2025-12-24,2025-12-15,9,Auto-debit,True
PAY-00979-202601,SME-2024-00979,2026-01,1284105,2026-01-22,2026-01-15,7,Cash,False
PAY-00979-202602,SME-2024-00979,2026-02,1235167,2026-02-26,2026-02-15,11,Virtual Account,True
PAY-00979-202603,SME-2024-00979,2026-03,1287344,2026-03-29,2026-03-15,14,Virtual Account,True
PAY-00979-202604,SME-2024-00979,2026-04,1269543,2026-04-21,2026-04-15,6,Virtual Account,True
PAY-00979-202605,SME-2024-00979,2026-05,1275945,2026-06-08,2026-05-15,24,Virtual Account,True
PAY-00979-202606,SME-2024-00979,2026-06,1271963,2026-06-28,2026-06-15,13,Bank Transfer,True
PAY-00980-202601,SME-2024-00980,2026-01,2248343,2026-01-30,2026-01-15,15,Auto-debit,True
PAY-00980-202602,SME-2024-00980,2026-02,2228507,2026-03-01,2026-02-15,14,Virtual Account,True
PAY-00980-202603,SME-2024-00980,2026-03,2256126,2026-03-29,2026-03-15,14,Cash,False
PAY-00980-202604,SME-2024-00980,2026-04,2187518,2026-05-03,2026-04-15,18,Bank Transfer,True
PAY-00980-202605,SME-2024-00980,2026-05,2218489,2026-06-08,2026-05-15,24,Auto-debit,True
PAY-00980-202606,SME-2024-00980,2026-06,2197467,2026-06-28,2026-06-15,13,Bank Transfer,True
PAY-00981-202602,SME-2024-00981,2026-02,1196952,2026-03-03,2026-02-15,16,Auto-debit,True
PAY-00981-202603,SME-2024-00981,2026-03,1217962,2026-04-01,2026-03-15,17,Bank Transfer,True
PAY-00981-202604,SME-2024-00981,2026-04,1250758,2026-05-01,2026-04-15,16,Virtual Account,True
PAY-00981-202605,SME-2024-00981,2026-05,1255734,2026-06-07,2026-05-15,23,Virtual Account,True
PAY-00981-202606,SME-2024-00981,2026-06,1241931,2026-07-12,2026-06-15,27,Auto-debit,True
PAY-00982-202507,SME-2024-00982,2025-07,2399054,2025-07-21,2025-07-15,6,Auto-debit,False
PAY-00982-202508,SME-2024-00982,2025-08,2385042,2025-08-18,2025-08-15,3,Auto-debit,True
PAY-00982-202509,SME-2024-00982,2025-09,2449742,2025-09-19,2025-09-15,4,Virtual Account,False
PAY-00982-202510,SME-2024-00982,2025-10,2463474,2025-10-25,2025-10-15,10,Virtual Account,True
PAY-00982-202511,SME-2024-00982,2025-11,2428300,2025-11-25,2025-11-15,10,Bank Transfer,False
PAY-00982-202512,SME-2024-00982,2025-12,2469790,2025-12-29,2025-12-15,14,Virtual Account,True
PAY-00982-202601,SME-2024-00982,2026-01,2388716,2026-01-25,2026-01-15,10,Virtual Account,True
PAY-00982-202602,SME-2024-00982,2026-02,2462271,2026-02-27,2026-02-15,12,Virtual Account,True
PAY-00982-202603,SME-2024-00982,2026-03,2496745,2026-03-27,2026-03-15,12,Auto-debit,True
PAY-00982-202604,SME-2024-00982,2026-04,2420934,2026-05-04,2026-04-15,19,Virtual Account,True
PAY-00982-202605,SME-2024-00982,2026-05,2479592,2026-05-28,2026-05-15,13,Virtual Account,True
PAY-00982-202606,SME-2024-00982,2026-06,2468905,2026-07-15,2026-06-15,30,Virtual Account,True
PAY-00983-202507,SME-2024-00983,2025-07,2130673,2025-07-18,2025-07-15,3,Virtual Account,False
PAY-00983-202508,SME-2024-00983,2025-08,2166553,2025-08-21,2025-08-15,6,Cash,False
PAY-00983-202509,SME-2024-00983,2025-09,2123422,2025-09-26,2025-09-15,11,Virtual Account,True
PAY-00983-202510,SME-2024-00983,2025-10,2214515,2025-10-23,2025-10-15,8,Bank Transfer,False
PAY-00983-202511,SME-2024-00983,2025-11,2172406,2025-11-23,2025-11-15,8,Bank Transfer,True
PAY-00983-202512,SME-2024-00983,2025-12,2200354,2025-12-31,2025-12-15,16,Bank Transfer,False
PAY-00983-202601,SME-2024-00983,2026-01,2131539,2026-02-01,2026-01-15,17,Virtual Account,False
PAY-00983-202602,SME-2024-00983,2026-02,4274116,2026-03-03,2026-02-15,16,Bank Transfer,False
PAY-00983-202603,SME-2024-00983,2026-03,4317675,2026-03-26,2026-03-15,11,Virtual Account,False
PAY-00983-202604,SME-2024-00983,2026-04,4202809,2026-05-06,2026-04-15,21,Cash,False
PAY-00983-202605,SME-2024-00983,2026-05,4146590,2026-06-08,2026-05-15,24,Auto-debit,True
PAY-00983-202606,SME-2024-00983,2026-06,4330851,2026-07-02,2026-06-15,17,Bank Transfer,True
PAY-00984-202507,SME-2024-00984,2025-07,1213922,2025-07-21,2025-07-15,6,Auto-debit,False
PAY-00984-202508,SME-2024-00984,2025-08,1184466,2025-08-20,2025-08-15,5,Virtual Account,False
PAY-00984-202509,SME-2024-00984,2025-09,1186872,2025-09-20,2025-09-15,5,Bank Transfer,False
PAY-00984-202510,SME-2024-00984,2025-10,1246972,2025-10-26,2025-10-15,11,Virtual Account,False
PAY-00984-202511,SME-2024-00984,2025-11,1189076,2025-11-28,2025-11-15,13,Cash,False
PAY-00984-202512,SME-2024-00984,2025-12,1232581,2025-12-27,2025-12-15,12,Virtual Account,True
PAY-00984-202601,SME-2024-00984,2026-01,1220774,2026-01-29,2026-01-15,14,Virtual Account,True
PAY-00984-202602,SME-2024-00984,2026-02,1188913,2026-03-02,2026-02-15,15,Virtual Account,True
PAY-00984-202603,SME-2024-00984,2026-03,1213574,2026-04-01,2026-03-15,17,Virtual Account,True
PAY-00984-202604,SME-2024-00984,2026-04,3629267,2026-05-02,2026-04-15,17,Virtual Account,True
PAY-00984-202605,SME-2024-00984,2026-05,3594871,2026-06-06,2026-05-15,22,Bank Transfer,True
PAY-00984-202606,SME-2024-00984,2026-06,3725814,2026-07-07,2026-06-15,22,Auto-debit,True
PAY-00985-202507,SME-2024-00985,2025-07,1480349,2025-07-19,2025-07-15,4,Auto-debit,True
PAY-00985-202508,SME-2024-00985,2025-08,1469505,2025-08-19,2025-08-15,4,Bank Transfer,True
