interaction_id,customer_id,interaction_date,channel,category,sentiment,resolution_status,response_time_minutes,follow_up_required
INT-00899-2410,SME-2024-00899,2025-11-06 11:44:00,Live Chat,General,Negatif,Resolved,36,False
INT-00899-2411,SME-2024-00899,2025-07-14 09:19:00,WhatsApp,Upgrade,Positif,Pending,31,True
INT-00899-2412,SME-2024-00899,2025-08-06 15:48:00,Phone,Technical,Positif,Resolved,28,False
INT-00899-2413,SME-2024-00899,2025-11-11 10:04:00,WhatsApp,Complaint,Positif,Resolved,37,False
INT-00899-2414,SME-2024-00899,2026-01-21 14:20:00,Phone,Billing,Negatif,Resolved,56,False
INT-00900-2415,SME-2024-00900,2026-01-08 13:44:00,Phone,Billing,Positif,Resolved,7,False
INT-00900-2416,SME-2024-00900,2025-09-21 12:20:00,Live Chat,Complaint,Positif,Resolved,26,False
INT-00901-2417,SME-2024-00901,2026-02-07 12:03:00,Portal,Technical,Positif,Resolved,23,False
INT-00901-2418,SME-2024-00901,2026-06-04 10:36:00,Email,General,Positif,Escalated,25,True
INT-00901-2419,SME-2024-00901,2026-01-20 17:14:00,WhatsApp,Upgrade,Negatif,Pending,60,True
INT-00902-2420,SME-2024-00902,2025-12-23 12:13:00,Phone,Complaint,Negatif,Closed-no-solution,37,False
INT-00902-2421,SME-2024-00902,2026-01-24 14:03:00,Phone,Complaint,Negatif,Closed-no-solution,40,False
INT-00902-2422,SME-2024-00902,2026-05-10 17:36:00,WhatsApp,Technical,Positif,Pending,22,True
INT-00902-2423,SME-2024-00902,2025-12-16 13:21:00,Email,Complaint,Negatif,Resolved,58,False
INT-00903-2424,SME-2024-00903,2025-08-15 10:12:00,WhatsApp,Billing,Positif,Resolved,40,False
INT-00903-2425,SME-2024-00903,2026-01-09 08:47:00,Live Chat,Technical,Positif,Resolved,43,False
INT-00903-2426,SME-2024-00903,2026-04-11 10:18:00,Email,Billing,Negatif,Closed-no-solution,81,False
INT-00903-2427,SME-2024-00903,2025-08-21 09:30:00,Email,General,Positif,Resolved,47,False
INT-00905-2428,SME-2024-00905,2026-06-07 14:53:00,Phone,Upgrade,Negatif,Pending,47,True
INT-00905-2429,SME-2024-00905,2025-12-20 12:29:00,WhatsApp,Complaint,Negatif,Closed-no-solution,70,False
INT-00905-2430,SME-2024-00905,2026-04-02 08:03:00,WhatsApp,Technical,Positif,Resolved,20,False
INT-00905-2431,SME-2024-00905,2026-01-14 14:09:00,Email,Complaint,Positif,Resolved,34,False
INT-00905-2432,SME-2024-00905,2026-04-09 17:23:00,WhatsApp,Technical,Negatif,Resolved,76,False
INT-00905-2433,SME-2024-00905,2025-10-22 15:10:00,Phone,Complaint,Negatif,Pending,60,True
INT-00906-2434,SME-2024-00906,2026-06-27 14:07:00,Email,Complaint,Negatif,Escalated,43,True
INT-00906-2435,SME-2024-00906,2026-06-09 08:07:00,WhatsApp,Complaint,Positif,Resolved,29,False
INT-00906-2436,SME-2024-00906,2025-08-15 17:46:00,Phone,Upgrade,Negatif,Pending,50,True
INT-00906-2437,SME-2024-00906,2025-07-25 15:45:00,Phone,General,Negatif,Resolved,48,False
INT-00906-2438,SME-2024-00906,2026-02-15 09:08:00,WhatsApp,General,Negatif,Pending,59,True
INT-00907-2439,SME-2024-00907,2025-08-18 08:24:00,Email,Complaint,Positif,Resolved,40,False
INT-00907-2440,SME-2024-00907,2025-08-25 13:24:00,WhatsApp,Complaint,Positif,Resolved,28,False
INT-00908-2441,SME-2024-00908,2025-11-21 15:35:00,Email,Complaint,Negatif,Escalated,46,True
INT-00908-2442,SME-2024-00908,2025-10-11 15:08:00,Email,Complaint,Negatif,Resolved,56,False
INT-00908-2443,SME-2024-00908,2026-03-04 09:56:00,Email,Billing,Negatif,Closed-no-solution,30,False
INT-00908-2444,SME-2024-00908,2026-03-27 10:41:00,Email,Complaint,Negatif,Pending,64,True
INT-00908-2445,SME-2024-00908,2025-12-27 16:25:00,Phone,Upgrade,Negatif,Pending,44,True
INT-00908-2446,SME-2024-00908,2026-06-05 16:46:00,WhatsApp,Complaint,Positif,Resolved,35,False
INT-00908-2447,SME-2024-00908,2026-03-05 10:18:00,WhatsApp,Technical,Negatif,Pending,54,True
INT-00908-2448,SME-2024-00908,2025-11-03 15:55:00,Email,Upgrade,Positif,Resolved,43,False
INT-00909-2449,SME-2024-00909,2026-01-01 09:49:00,Live Chat,General,Positif,Resolved,32,False
INT-00909-2450,SME-2024-00909,2026-02-20 10:45:00,Live Chat,Technical,Negatif,Resolved,40,False
INT-00909-2451,SME-2024-00909,2026-02-13 14:52:00,Portal,Billing,Negatif,Resolved,38,False
INT-00909-2452,SME-2024-00909,2026-03-11 10:24:00,WhatsApp,General,Negatif,Resolved,57,False
INT-00909-2453,SME-2024-00909,2026-04-21 13:28:00,WhatsApp,Complaint,Negatif,Closed-no-solution,29,False
INT-00910-2454,SME-2024-00910,2026-04-03 09:52:00,WhatsApp,General,Positif,Resolved,34,False
INT-00910-2455,SME-2024-00910,2025-08-26 11:51:00,Live Chat,Complaint,Positif,Escalated,14,True
INT-00910-2456,SME-2024-00910,2026-06-06 12:46:00,WhatsApp,Technical,Negatif,Resolved,51,False
INT-00910-2457,SME-2024-00910,2025-08-17 15:29:00,WhatsApp,Complaint,Negatif,Resolved,30,False
INT-00910-2458,SME-2024-00910,2026-04-16 13:34:00,Live Chat,Complaint,Positif,Resolved,11,False
INT-00911-2459,SME-2024-00911,2025-09-16 16:33:00,WhatsApp,Complaint,Negatif,Pending,65,True
INT-00911-2460,SME-2024-00911,2025-10-16 08:32:00,WhatsApp,General,Positif,Resolved,31,False
INT-00911-2461,SME-2024-00911,2026-04-14 13:15:00,WhatsApp,Billing,Positif,Resolved,30,False
INT-00911-2462,SME-2024-00911,2025-08-26 11:02:00,Phone,General,Negatif,Resolved,45,False
INT-00911-2463,SME-2024-00911,2025-09-07 16:38:00,WhatsApp,Complaint,Negatif,Pending,41,True
INT-00911-2464,SME-2024-00911,2025-12-08 11:45:00,WhatsApp,Technical,Negatif,Escalated,48,True
INT-00911-2465,SME-2024-00911,2026-02-20 13:34:00,Phone,Upgrade,Negatif,Resolved,44,False
INT-00912-2466,SME-2024-00912,2026-01-11 17:02:00,Email,General,Positif,Resolved,26,False
INT-00912-2467,SME-2024-00912,2026-06-25 11:16:00,Live Chat,Billing,Negatif,Closed-no-solution,45,False
INT-00912-2468,SME-2024-00912,2025-11-04 16:34:00,WhatsApp,General,Negatif,Closed-no-solution,49,False
INT-00912-2469,SME-2024-00912,2026-02-16 15:25:00,Email,Technical,Negatif,Resolved,32,False
INT-00912-2470,SME-2024-00912,2026-06-08 12:10:00,Live Chat,Billing,Negatif,Resolved,45,False
INT-00913-2471,SME-2024-00913,2026-05-11 14:56:00,Phone,General,Negatif,Resolved,63,False
INT-00913-2472,SME-2024-00913,2026-03-18 14:42:00,WhatsApp,Complaint,Negatif,Pending,56,True
INT-00913-2473,SME-2024-00913,2026-06-09 08:17:00,WhatsApp,General,Negatif,Closed-no-solution,77,False
INT-00914-2474,SME-2024-00914,2025-08-25 15:45:00,Phone,Upgrade,Positif,Pending,27,True
INT-00914-2475,SME-2024-00914,2025-07-12 13:51:00,Phone,General,Positif,Resolved,29,False
INT-00914-2476,SME-2024-00914,2026-03-27 10:21:00,Phone,Technical,Negatif,Closed-no-solution,62,False
INT-00914-2477,SME-2024-00914,2026-03-25 08:22:00,WhatsApp,Complaint,Positif,Resolved,34,False
INT-00915-2478,SME-2024-00915,2025-07-06 13:04:00,WhatsApp,General,Negatif,Pending,43,True
INT-00915-2479,SME-2024-00915,2026-01-19 13:27:00,WhatsApp,Complaint,Negatif,Resolved,54,False
INT-00915-2480,SME-2024-00915,2025-10-23 13:56:00,WhatsApp,Billing,Negatif,Resolved,50,False
INT-00915-2481,SME-2024-00915,2025-08-17 15:59:00,Phone,General,Negatif,Escalated,79,True
INT-00916-2482,SME-2024-00916,2025-08-27 17:32:00,Portal,Complaint,Negatif,Resolved,57,False
INT-00916-2483,SME-2024-00916,2026-04-03 14:20:00,Phone,Technical,Negatif,Pending,67,True
INT-00916-2484,SME-2024-00916,2026-02-20 10:14:00,Portal,Technical,Positif,Resolved,29,False
INT-00916-2485,SME-2024-00916,2025-11-15 15:19:00,Email,General,Positif,Resolved,5,False
INT-00917-2486,SME-2024-00917,2025-10-11 10:52:00,WhatsApp,Technical,Positif,Resolved,17,False
INT-00917-2487,SME-2024-00917,2025-08-08 17:27:00,WhatsApp,General,Positif,Resolved,18,False
INT-00917-2488,SME-2024-00917,2025-11-02 12:59:00,Phone,Billing,Positif,Resolved,36,False
INT-00918-2489,SME-2024-00918,2025-11-11 17:41:00,WhatsApp,General,Positif,Resolved,32,False
INT-00918-2490,SME-2024-00918,2026-03-11 16:43:00,Phone,Complaint,Positif,Resolved,5,False
INT-00918-2491,SME-2024-00918,2025-10-08 09:02:00,Phone,Upgrade,Negatif,Resolved,62,False
INT-00918-2492,SME-2024-00918,2026-01-24 16:58:00,Live Chat,Complaint,Negatif,Resolved,56,False
INT-00919-2493,SME-2024-00919,2025-11-22 11:02:00,Portal,Complaint,Negatif,Resolved,48,False
INT-00919-2494,SME-2024-00919,2026-03-06 11:15:00,WhatsApp,Complaint,Positif,Resolved,36,False
INT-00921-2495,SME-2024-00921,2026-06-19 09:18:00,Phone,Complaint,Negatif,Resolved,75,False
INT-00921-2496,SME-2024-00921,2025-08-23 12:27:00,Live Chat,Technical,Negatif,Pending,59,True
INT-00921-2497,SME-2024-00921,2026-06-24 15:37:00,Live Chat,Upgrade,Negatif,Escalated,75,True
INT-00921-2498,SME-2024-00921,2026-04-11 14:54:00,WhatsApp,General,Negatif,Escalated,60,True
INT-00923-2499,SME-2024-00923,2026-02-13 09:31:00,Email,Complaint,Positif,Resolved,17,False
INT-00923-2500,SME-2024-00923,2026-05-03 11:37:00,Phone,Complaint,Negatif,Resolved,13,False
INT-00923-2501,SME-2024-00923,2026-05-25 14:32:00,Phone,Technical,Positif,Resolved,12,False
INT-00923-2502,SME-2024-00923,2025-08-26 08:56:00,Live Chat,Complaint,Positif,Resolved,13,False
INT-00923-2503,SME-2024-00923,2026-03-20 10:16:00,Portal,Complaint,Negatif,Escalated,42,True
INT-00923-2504,SME-2024-00923,2025-08-19 11:25:00,WhatsApp,Complaint,Positif,Resolved,45,False
INT-00923-2505,SME-2024-00923,2026-02-04 08:54:00,Email,Complaint,Positif,Escalated,38,True
INT-00924-2506,SME-2024-00924,2025-09-23 08:20:00,Email,Upgrade,Negatif,Resolved,73,False
INT-00924-2507,SME-2024-00924,2025-09-18 13:41:00,Email,Billing,Positif,Resolved,45,False
INT-00924-2508,SME-2024-00924,2026-05-18 17:48:00,Phone,Technical,Negatif,Resolved,62,False
INT-00924-2509,SME-2024-00924,2026-03-15 08:27:00,Portal,Upgrade,Positif,Pending,25,True
INT-00924-2510,SME-2024-00924,2025-09-23 12:42:00,WhatsApp,Technical,Negatif,Escalated,25,True
INT-00924-2511,SME-2024-00924,2026-06-04 10:02:00,WhatsApp,Billing,Negatif,Escalated,65,True
INT-00925-2512,SME-2024-00925,2025-12-06 14:36:00,WhatsApp,Upgrade,Positif,Resolved,68,False
INT-00925-2513,SME-2024-00925,2026-02-06 08:54:00,Live Chat,Complaint,Negatif,Resolved,33,False
INT-00925-2514,SME-2024-00925,2026-04-23 13:44:00,Live Chat,General,Negatif,Pending,63,True
INT-00926-2515,SME-2024-00926,2026-05-08 14:02:00,Phone,Complaint,Negatif,Pending,62,True
INT-00926-2516,SME-2024-00926,2026-06-13 13:06:00,Live Chat,Complaint,Positif,Resolved,33,False
INT-00926-2517,SME-2024-00926,2025-12-12 17:48:00,WhatsApp,Complaint,Positif,Resolved,8,False
INT-00927-2518,SME-2024-00927,2026-04-23 15:20:00,WhatsApp,Complaint,Negatif,Resolved,40,False
INT-00927-2519,SME-2024-00927,2025-11-25 11:53:00,WhatsApp,Billing,Negatif,Pending,60,True
INT-00927-2520,SME-2024-00927,2025-11-21 14:55:00,Phone,Complaint,Positif,Resolved,7,False
INT-00927-2521,SME-2024-00927,2025-08-03 16:04:00,Phone,General,Negatif,Pending,69,True
INT-00927-2522,SME-2024-00927,2026-04-07 15:39:00,Phone,Complaint,Positif,Pending,50,True
INT-00928-2523,SME-2024-00928,2026-05-02 11:30:00,Phone,Technical,Positif,Resolved,30,False
INT-00928-2524,SME-2024-00928,2025-09-22 17:54:00,Live Chat,Complaint,Positif,Resolved,5,False
INT-00928-2525,SME-2024-00928,2026-04-19 11:57:00,WhatsApp,Technical,Negatif,Closed-no-solution,40,False
INT-00928-2526,SME-2024-00928,2025-11-13 14:33:00,Email,Complaint,Negatif,Pending,51,True
INT-00928-2527,SME-2024-00928,2025-12-21 11:02:00,WhatsApp,Complaint,Negatif,Pending,49,True
INT-00928-2528,SME-2024-00928,2025-12-01 16:16:00,Live Chat,General,Negatif,Resolved,65,False
INT-00928-2529,SME-2024-00928,2025-09-08 10:53:00,WhatsApp,Billing,Positif,Resolved,34,False
INT-00931-2530,SME-2024-00931,2025-11-06 10:47:00,WhatsApp,Complaint,Negatif,Resolved,51,False
INT-00931-2531,SME-2024-00931,2026-02-07 11:12:00,Live Chat,Complaint,Negatif,Escalated,61,True
INT-00931-2532,SME-2024-00931,2026-03-05 10:56:00,Portal,Complaint,Positif,Resolved,7,False
INT-00932-2533,SME-2024-00932,2026-06-17 15:18:00,Portal,Complaint,Negatif,Pending,41,True
INT-00932-2534,SME-2024-00932,2026-06-20 11:01:00,WhatsApp,General,Negatif,Resolved,41,False
INT-00932-2535,SME-2024-00932,2026-04-18 16:15:00,WhatsApp,General,Negatif,Escalated,54,True
INT-00932-2536,SME-2024-00932,2025-11-04 08:16:00,Live Chat,Technical,Negatif,Resolved,68,False
INT-00932-2537,SME-2024-00932,2026-04-26 15:17:00,Phone,Complaint,Negatif,Resolved,63,False
INT-00932-2538,SME-2024-00932,2025-12-08 15:36:00,Live Chat,Technical,Negatif,Escalated,39,True
INT-00932-2539,SME-2024-00932,2026-05-21 15:02:00,Phone,Upgrade,Positif,Resolved,48,False
INT-00932-2540,SME-2024-00932,2026-05-02 15:05:00,Portal,Complaint,Positif,Resolved,27,False
INT-00933-2541,SME-2024-00933,2025-09-26 16:16:00,WhatsApp,Technical,Negatif,Escalated,19,True
INT-00933-2542,SME-2024-00933,2025-09-07 14:32:00,Portal,General,Positif,Resolved,16,False
INT-00934-2543,SME-2024-00934,2025-07-15 17:15:00,Phone,General,Negatif,Pending,79,True
INT-00934-2544,SME-2024-00934,2026-01-19 10:22:00,Phone,Complaint,Negatif,Resolved,75,False
INT-00934-2545,SME-2024-00934,2025-11-25 13:09:00,Portal,Complaint,Negatif,Pending,63,True
INT-00934-2546,SME-2024-00934,2026-05-15 15:40:00,Email,Complaint,Positif,Resolved,50,False
INT-00934-2547,SME-2024-00934,2026-02-13 14:24:00,Phone,Upgrade,Negatif,Resolved,84,False
INT-00934-2548,SME-2024-00934,2025-10-04 17:27:00,Phone,Complaint,Positif,Resolved,81,False
INT-00934-2549,SME-2024-00934,2026-02-26 16:25:00,WhatsApp,Complaint,Negatif,Pending,69,True
INT-00934-2550,SME-2024-00934,2026-01-17 13:14:00,WhatsApp,Complaint,Positif,Resolved,31,False
INT-00935-2551,SME-2024-00935,2026-03-03 13:57:00,WhatsApp,Complaint,Negatif,Escalated,58,True
INT-00935-2552,SME-2024-00935,2026-01-26 17:45:00,Email,Billing,Negatif,Escalated,65,True
INT-00935-2553,SME-2024-00935,2025-08-11 13:02:00,Phone,Complaint,Positif,Resolved,15,False
INT-00935-2554,SME-2024-00935,2025-07-27 11:54:00,Live Chat,Complaint,Negatif,Pending,45,True
INT-00935-2555,SME-2024-00935,2025-08-16 16:37:00,Phone,General,Positif,Pending,19,True
INT-00936-2556,SME-2024-00936,2026-06-02 15:55:00,Phone,Technical,Negatif,Resolved,49,False
INT-00936-2557,SME-2024-00936,2025-11-01 08:01:00,Live Chat,Complaint,Positif,Resolved,40,False
INT-00937-2558,SME-2024-00937,2026-04-24 08:32:00,Portal,Complaint,Positif,Resolved,40,False
INT-00937-2559,SME-2024-00937,2025-10-13 12:28:00,Phone,Complaint,Positif,Resolved,37,False
INT-00937-2560,SME-2024-00937,2025-07-02 11:47:00,Phone,Complaint,Negatif,Escalated,74,True
INT-00937-2561,SME-2024-00937,2026-03-08 10:49:00,Phone,Upgrade,Positif,Resolved,32,False
INT-00937-2562,SME-2024-00937,2026-03-22 10:04:00,Portal,Billing,Positif,Resolved,21,False
INT-00937-2563,SME-2024-00937,2026-06-22 13:55:00,Portal,Complaint,Negatif,Resolved,52,False
INT-00938-2564,SME-2024-00938,2026-04-24 12:05:00,WhatsApp,Complaint,Positif,Resolved,27,False
INT-00938-2565,SME-2024-00938,2025-07-08 14:20:00,WhatsApp,Technical,Positif,Resolved,21,False
INT-00938-2566,SME-2024-00938,2026-04-20 17:04:00,WhatsApp,Technical,Negatif,Resolved,47,False
INT-00939-2567,SME-2024-00939,2026-04-19 12:04:00,WhatsApp,Complaint,Negatif,Resolved,60,False
INT-00939-2568,SME-2024-00939,2025-07-07 12:30:00,WhatsApp,Technical,Negatif,Resolved,61,False
INT-00939-2569,SME-2024-00939,2025-11-06 13:29:00,Phone,Billing,Positif,Resolved,32,False
INT-00939-2570,SME-2024-00939,2025-12-06 12:22:00,Email,Upgrade,Negatif,Pending,61,True
INT-00939-2571,SME-2024-00939,2025-08-22 13:02:00,Phone,Complaint,Negatif,Resolved,49,False
INT-00939-2572,SME-2024-00939,2026-01-02 10:35:00,WhatsApp,General,Negatif,Resolved,42,False
INT-00939-2573,SME-2024-00939,2026-06-23 16:15:00,WhatsApp,Complaint,Negatif,Resolved,21,False
INT-00941-2574,SME-2024-00941,2026-06-23 15:13:00,WhatsApp,Complaint,Positif,Resolved,48,False
INT-00941-2575,SME-2024-00941,2026-02-26 15:47:00,WhatsApp,Billing,Negatif,Pending,66,True
INT-00941-2576,SME-2024-00941,2026-06-07 13:00:00,Email,Billing,Positif,Resolved,23,False
INT-00941-2577,SME-2024-00941,2026-05-21 13:37:00,WhatsApp,Billing,Negatif,Resolved,46,False
INT-00941-2578,SME-2024-00941,2026-02-02 13:36:00,Phone,Complaint,Positif,Resolved,41,False
INT-00941-2579,SME-2024-00941,2026-06-06 09:38:00,Portal,General,Negatif,Pending,53,True
INT-00941-2580,SME-2024-00941,2026-03-01 14:42:00,Portal,Complaint,Negatif,Resolved,61,False
INT-00941-2581,SME-2024-00941,2026-06-23 08:41:00,WhatsApp,General,Negatif,Resolved,63,False
INT-00941-2582,SME-2024-00941,2026-05-12 14:16:00,Phone,General,Negatif,Resolved,38,False
INT-00941-2583,SME-2024-00941,2026-01-15 08:59:00,WhatsApp,General,Positif,Resolved,18,False
INT-00943-2584,SME-2024-00943,2025-10-22 17:17:00,Phone,Billing,Negatif,Resolved,64,False
INT-00943-2585,SME-2024-00943,2025-12-25 08:11:00,Portal,Complaint,Negatif,Closed-no-solution,67,False
INT-00943-2586,SME-2024-00943,2026-05-01 14:49:00,Phone,Upgrade,Positif,Resolved,15,False
INT-00943-2587,SME-2024-00943,2026-03-21 17:08:00,Phone,Complaint,Negatif,Resolved,67,False
INT-00944-2588,SME-2024-00944,2026-03-08 09:19:00,Live Chat,Complaint,Positif,Resolved,18,False
INT-00944-2589,SME-2024-00944,2025-09-03 13:35:00,Email,Complaint,Negatif,Resolved,45,False
INT-00944-2590,SME-2024-00944,2025-12-05 08:40:00,Live Chat,General,Negatif,Pending,45,True
INT-00945-2591,SME-2024-00945,2026-03-13 12:35:00,Email,Billing,Negatif,Pending,59,True
INT-00945-2592,SME-2024-00945,2025-08-15 09:04:00,Email,Upgrade,Positif,Resolved,15,False
INT-00945-2593,SME-2024-00945,2025-11-10 08:12:00,Portal,Complaint,Negatif,Resolved,62,False
INT-00945-2594,SME-2024-00945,2026-03-07 08:55:00,Live Chat,Billing,Negatif,Resolved,58,False
INT-00945-2595,SME-2024-00945,2025-08-10 08:33:00,Portal,General,Negatif,Pending,58,True
INT-00946-2596,SME-2024-00946,2025-12-18 14:30:00,WhatsApp,Upgrade,Positif,Resolved,37,False
INT-00946-2597,SME-2024-00946,2026-04-22 09:44:00,Phone,Upgrade,Positif,Resolved,18,False
INT-00947-2598,SME-2024-00947,2026-06-01 12:28:00,Email,Upgrade,Negatif,Resolved,55,False
INT-00947-2599,SME-2024-00947,2025-10-27 08:02:00,Email,Complaint,Negatif,Resolved,44,False
INT-00947-2600,SME-2024-00947,2025-09-26 10:34:00,Email,Complaint,Negatif,Resolved,60,False
INT-00947-2601,SME-2024-00947,2026-01-02 14:40:00,WhatsApp,Complaint,Negatif,Resolved,65,False
INT-00947-2602,SME-2024-00947,2026-04-16 17:54:00,WhatsApp,General,Positif,Resolved,23,False
INT-00948-2603,SME-2024-00948,2025-07-12 15:59:00,Live Chat,Complaint,Negatif,Resolved,54,False
INT-00948-2604,SME-2024-00948,2026-04-19 09:34:00,WhatsApp,Technical,Negatif,Resolved,52,False
INT-00948-2605,SME-2024-00948,2026-04-06 09:50:00,Portal,Complaint,Negatif,Resolved,54,False
INT-00948-2606,SME-2024-00948,2026-03-20 17:57:00,WhatsApp,Technical,Positif,Resolved,26,False
INT-00948-2607,SME-2024-00948,2025-11-10 11:14:00,Live Chat,Complaint,Positif,Resolved,5,False
INT-00949-2608,SME-2024-00949,2025-07-27 10:27:00,Live Chat,Complaint,Negatif,Escalated,72,True
INT-00950-2609,SME-2024-00950,2026-04-07 15:45:00,Email,General,Negatif,Pending,72,True
INT-00950-2610,SME-2024-00950,2025-12-13 12:49:00,Phone,Complaint,Positif,Resolved,27,False
INT-00950-2611,SME-2024-00950,2025-10-15 10:22:00,Phone,General,Negatif,Resolved,61,False
INT-00950-2612,SME-2024-00950,2026-03-23 08:24:00,WhatsApp,Complaint,Negatif,Escalated,22,True
INT-00950-2613,SME-2024-00950,2026-05-26 12:10:00,Live Chat,Complaint,Negatif,Pending,85,True
INT-00950-2614,SME-2024-00950,2026-03-20 15:54:00,Email,Complaint,Negatif,Closed-no-solution,46,False
INT-00950-2615,SME-2024-00950,2025-08-02 17:51:00,WhatsApp,Upgrade,Positif,Resolved,41,False
INT-00950-2616,SME-2024-00950,2026-06-23 16:57:00,Phone,Complaint,Positif,Escalated,32,True
INT-00951-2617,SME-2024-00951,2025-09-18 09:01:00,Email,Technical,Negatif,Pending,17,True
INT-00951-2618,SME-2024-00951,2025-08-01 14:29:00,Live Chat,Technical,Positif,Resolved,5,False
INT-00951-2619,SME-2024-00951,2026-06-27 12:32:00,Phone,Complaint,Negatif,Resolved,92,False
INT-00951-2620,SME-2024-00951,2025-11-06 15:49:00,WhatsApp,Billing,Positif,Resolved,7,False
INT-00952-2621,SME-2024-00952,2025-09-05 10:29:00,Email,Billing,Positif,Resolved,37,False
INT-00952-2622,SME-2024-00952,2026-01-10 17:55:00,Live Chat,Complaint,Negatif,Resolved,54,False
INT-00952-2623,SME-2024-00952,2025-08-11 12:44:00,Email,Complaint,Negatif,Resolved,58,False
INT-00952-2624,SME-2024-00952,2026-01-17 11:47:00,WhatsApp,General,Negatif,Escalated,65,True
INT-00952-2625,SME-2024-00952,2026-04-13 09:00:00,Live Chat,Billing,Negatif,Resolved,64,False
INT-00952-2626,SME-2024-00952,2025-11-25 11:24:00,WhatsApp,Complaint,Negatif,Closed-no-solution,68,False
INT-00953-2627,SME-2024-00953,2026-06-22 09:22:00,Email,Complaint,Positif,Resolved,38,False
INT-00953-2628,SME-2024-00953,2026-01-16 08:31:00,WhatsApp,Upgrade,Negatif,Escalated,62,True
INT-00953-2629,SME-2024-00953,2026-04-22 10:20:00,Portal,Upgrade,Negatif,Pending,59,True
INT-00955-2630,SME-2024-00955,2025-09-05 14:17:00,WhatsApp,Upgrade,Positif,Resolved,13,False
INT-00955-2631,SME-2024-00955,2025-10-03 09:43:00,WhatsApp,Upgrade,Positif,Resolved,25,False
INT-00956-2632,SME-2024-00956,2025-07-21 11:59:00,Phone,Complaint,Negatif,Resolved,52,False
INT-00957-2633,SME-2024-00957,2026-06-22 17:56:00,Live Chat,Complaint,Negatif,Resolved,45,False
INT-00957-2634,SME-2024-00957,2025-07-15 08:35:00,Phone,Upgrade,Positif,Resolved,33,False
INT-00957-2635,SME-2024-00957,2026-04-10 15:10:00,Email,General,Positif,Resolved,20,False
